"","sim","fold","alg","r","lhat"
"281","TCGA","10","PCA","11","0.260869565217391"
"282","TCGA","10","PCA","12","0.282608695652174"
"283","TCGA","10","PCA","13","0.369565217391304"
"284","TCGA","10","PCA","14","0.217391304347826"
"285","TCGA","10","PCA","15","0.260869565217391"
"286","TCGA","10","PCA","16","0.304347826086957"
"287","TCGA","10","PCA","18","0.304347826086957"
"288","TCGA","10","PCA","19","0.391304347826087"
"289","TCGA","10","PCA","21","0.304347826086957"
"290","TCGA","10","PCA","23","0.347826086956522"
"291","TCGA","10","PCA","24","0.326086956521739"
"292","TCGA","10","PCA","26","0.347826086956522"
"293","TCGA","10","PCA","29","0.304347826086957"
"294","TCGA","10","PCA","31","0.304347826086957"
"295","TCGA","10","PCA","34","0.369565217391304"
"296","TCGA","10","PCA","36","0.326086956521739"
"297","TCGA","10","PCA","39","0.347826086956522"
"298","TCGA","10","PCA","43","0.260869565217391"
"299","TCGA","10","PCA","46","0.304347826086957"
"300","TCGA","10","PCA","50","0.326086956521739"
"301","TCGA","1","rrLDA","1","0.382978723404255"
"302","TCGA","1","rrLDA","2","0.319148936170213"
"303","TCGA","1","rrLDA","3","0.297872340425532"
"304","TCGA","1","rrLDA","4","0.276595744680851"
"305","TCGA","1","rrLDA","5","0.276595744680851"
"306","TCGA","1","rrLDA","6","0.276595744680851"
"307","TCGA","1","rrLDA","7","0.276595744680851"
"308","TCGA","1","rrLDA","8","0.319148936170213"
"309","TCGA","1","rrLDA","9","0.319148936170213"
"310","TCGA","1","rrLDA","10","0.276595744680851"
"311","TCGA","1","rrLDA","11","0.276595744680851"
"312","TCGA","1","rrLDA","12","0.276595744680851"
"313","TCGA","1","rrLDA","13","0.234042553191489"
"314","TCGA","1","rrLDA","14","0.25531914893617"
"315","TCGA","1","rrLDA","15","0.25531914893617"
"316","TCGA","1","rrLDA","16","0.297872340425532"
"317","TCGA","1","rrLDA","18","0.297872340425532"
"318","TCGA","1","rrLDA","19","0.340425531914894"
"319","TCGA","1","rrLDA","21","0.276595744680851"
"320","TCGA","1","rrLDA","23","0.319148936170213"
"321","TCGA","1","rrLDA","24","0.340425531914894"
"322","TCGA","1","rrLDA","26","0.297872340425532"
"323","TCGA","1","rrLDA","29","0.297872340425532"
"324","TCGA","1","rrLDA","31","0.297872340425532"
"325","TCGA","1","rrLDA","34","0.297872340425532"
"326","TCGA","1","rrLDA","36","0.319148936170213"
"327","TCGA","1","rrLDA","39","0.297872340425532"
"328","TCGA","1","rrLDA","43","0.319148936170213"
"329","TCGA","1","rrLDA","46","0.234042553191489"
"330","TCGA","1","rrLDA","50","0.276595744680851"
"331","TCGA","2","rrLDA","1","0.234042553191489"
"332","TCGA","2","rrLDA","2","0.276595744680851"
"333","TCGA","2","rrLDA","3","0.25531914893617"
"334","TCGA","2","rrLDA","4","0.25531914893617"
"335","TCGA","2","rrLDA","5","0.319148936170213"
"336","TCGA","2","rrLDA","6","0.276595744680851"
"337","TCGA","2","rrLDA","7","0.212765957446808"
"338","TCGA","2","rrLDA","8","0.191489361702128"
"339","TCGA","2","rrLDA","9","0.148936170212766"
"340","TCGA","2","rrLDA","10","0.170212765957447"
"341","TCGA","2","rrLDA","11","0.191489361702128"
"342","TCGA","2","rrLDA","12","0.212765957446808"
"343","TCGA","2","rrLDA","13","0.25531914893617"
"344","TCGA","2","rrLDA","14","0.191489361702128"
"345","TCGA","2","rrLDA","15","0.191489361702128"
"346","TCGA","2","rrLDA","16","0.212765957446808"
"347","TCGA","2","rrLDA","18","0.25531914893617"
"348","TCGA","2","rrLDA","19","0.191489361702128"
"349","TCGA","2","rrLDA","21","0.25531914893617"
"350","TCGA","2","rrLDA","23","0.234042553191489"
"351","TCGA","2","rrLDA","24","0.191489361702128"
"352","TCGA","2","rrLDA","26","0.25531914893617"
"353","TCGA","2","rrLDA","29","0.276595744680851"
"354","TCGA","2","rrLDA","31","0.25531914893617"
"355","TCGA","2","rrLDA","34","0.276595744680851"
"356","TCGA","2","rrLDA","36","0.276595744680851"
"357","TCGA","2","rrLDA","39","0.25531914893617"
"358","TCGA","2","rrLDA","43","0.276595744680851"
"359","TCGA","2","rrLDA","46","0.276595744680851"
"360","TCGA","2","rrLDA","50","0.25531914893617"
"361","TCGA","3","rrLDA","1","0.361702127659574"
"362","TCGA","3","rrLDA","2","0.276595744680851"
"363","TCGA","3","rrLDA","3","0.276595744680851"
"364","TCGA","3","rrLDA","4","0.297872340425532"
"365","TCGA","3","rrLDA","5","0.212765957446808"
"366","TCGA","3","rrLDA","6","0.191489361702128"
"367","TCGA","3","rrLDA","7","0.170212765957447"
