"","sim","fold","alg","r","lhat"
"112","TCGA","4","PCA","26","0.239130434782609"
"113","TCGA","4","PCA","29","0.239130434782609"
"114","TCGA","4","PCA","31","0.260869565217391"
"115","TCGA","4","PCA","34","0.260869565217391"
"116","TCGA","4","PCA","36","0.282608695652174"
"117","TCGA","4","PCA","39","0.304347826086957"
"118","TCGA","4","PCA","43","0.304347826086957"
"119","TCGA","4","PCA","46","0.282608695652174"
"120","TCGA","4","PCA","50","0.282608695652174"
"121","TCGA","5","PCA","1","0.347826086956522"
"122","TCGA","5","PCA","2","0.326086956521739"
"123","TCGA","5","PCA","3","0.326086956521739"
"124","TCGA","5","PCA","4","0.326086956521739"
"125","TCGA","5","PCA","5","0.326086956521739"
"126","TCGA","5","PCA","6","0.326086956521739"
"127","TCGA","5","PCA","7","0.326086956521739"
"128","TCGA","5","PCA","8","0.326086956521739"
"129","TCGA","5","PCA","9","0.326086956521739"
"130","TCGA","5","PCA","10","0.326086956521739"
"131","TCGA","5","PCA","11","0.326086956521739"
"132","TCGA","5","PCA","12","0.326086956521739"
"133","TCGA","5","PCA","13","0.326086956521739"
"134","TCGA","5","PCA","14","0.326086956521739"
"135","TCGA","5","PCA","15","0.304347826086957"
"136","TCGA","5","PCA","16","0.326086956521739"
"137","TCGA","5","PCA","18","0.369565217391304"
"138","TCGA","5","PCA","19","0.369565217391304"
"139","TCGA","5","PCA","21","0.347826086956522"
"140","TCGA","5","PCA","23","0.369565217391304"
"141","TCGA","5","PCA","24","0.369565217391304"
"142","TCGA","5","PCA","26","0.369565217391304"
"143","TCGA","5","PCA","29","0.347826086956522"
"144","TCGA","5","PCA","31","0.347826086956522"
"145","TCGA","5","PCA","34","0.347826086956522"
"146","TCGA","5","PCA","36","0.369565217391304"
"147","TCGA","5","PCA","39","0.369565217391304"
"148","TCGA","5","PCA","43","0.369565217391304"
"149","TCGA","5","PCA","46","0.347826086956522"
"150","TCGA","5","PCA","50","0.369565217391304"
"151","TCGA","6","PCA","1","0.239130434782609"
"152","TCGA","6","PCA","2","0.239130434782609"
"153","TCGA","6","PCA","3","0.217391304347826"
"154","TCGA","6","PCA","4","0.217391304347826"
"155","TCGA","6","PCA","5","0.195652173913043"
"156","TCGA","6","PCA","6","0.195652173913043"
"157","TCGA","6","PCA","7","0.217391304347826"
"158","TCGA","6","PCA","8","0.239130434782609"
"159","TCGA","6","PCA","9","0.217391304347826"
"160","TCGA","6","PCA","10","0.217391304347826"
"161","TCGA","6","PCA","11","0.195652173913043"
"162","TCGA","6","PCA","12","0.195652173913043"
"163","TCGA","6","PCA","13","0.195652173913043"
"164","TCGA","6","PCA","14","0.195652173913043"
"165","TCGA","6","PCA","15","0.195652173913043"
"166","TCGA","6","PCA","16","0.195652173913043"
"167","TCGA","6","PCA","18","0.195652173913043"
"168","TCGA","6","PCA","19","0.195652173913043"
"169","TCGA","6","PCA","21","0.217391304347826"
"170","TCGA","6","PCA","23","0.217391304347826"
"171","TCGA","6","PCA","24","0.195652173913043"
"172","TCGA","6","PCA","26","0.217391304347826"
"173","TCGA","6","PCA","29","0.239130434782609"
"174","TCGA","6","PCA","31","0.195652173913043"
"175","TCGA","6","PCA","34","0.195652173913043"
"176","TCGA","6","PCA","36","0.195652173913043"
"177","TCGA","6","PCA","39","0.173913043478261"
"178","TCGA","6","PCA","43","0.173913043478261"
"179","TCGA","6","PCA","46","0.217391304347826"
"180","TCGA","6","PCA","50","0.217391304347826"
"181","TCGA","7","PCA","1","0.260869565217391"
"182","TCGA","7","PCA","2","0.260869565217391"
"183","TCGA","7","PCA","3","0.282608695652174"
"184","TCGA","7","PCA","4","0.260869565217391"
"185","TCGA","7","PCA","5","0.260869565217391"
"186","TCGA","7","PCA","6","0.260869565217391"
"187","TCGA","7","PCA","7","0.260869565217391"
"188","TCGA","7","PCA","8","0.260869565217391"
"189","TCGA","7","PCA","9","0.260869565217391"
"190","TCGA","7","PCA","10","0.260869565217391"
"191","TCGA","7","PCA","11","0.282608695652174"
"192","TCGA","7","PCA","12","0.260869565217391"
"193","TCGA","7","PCA","13","0.282608695652174"
"194","TCGA","7","PCA","14","0.282608695652174"
"195","TCGA","7","PCA","15","0.282608695652174"
"196","TCGA","7","PCA","16","0.282608695652174"
"197","TCGA","7","PCA","18","0.282608695652174"
"198","TCGA","7","PCA","19","0.282608695652174"
"199","TCGA","7","PCA","21","0.260869565217391"
"200","TCGA","7","PCA","23","0.282608695652174"
"201","TCGA","7","PCA","24","0.282608695652174"
"202","TCGA","7","PCA","26","0.304347826086957"
"203","TCGA","7","PCA","29","0.260869565217391"
"204","TCGA","7","PCA","31","0.282608695652174"
"205","TCGA","7","PCA","34","0.260869565217391"
"206","TCGA","7","PCA","36","0.282608695652174"
"207","TCGA","7","PCA","39","0.282608695652174"
"208","TCGA","7","PCA","43","0.304347826086957"
"209","TCGA","7","PCA","46","0.326086956521739"
"210","TCGA","7","PCA","50","0.304347826086957"
"211","TCGA","8","PCA","1","0.173913043478261"
"212","TCGA","8","PCA","2","0.152173913043478"
"213","TCGA","8","PCA","3","0.173913043478261"
"214","TCGA","8","PCA","4","0.173913043478261"
"215","TCGA","8","PCA","5","0.173913043478261"
"216","TCGA","8","PCA","6","0.152173913043478"
"217","TCGA","8","PCA","7","0.173913043478261"
"218","TCGA","8","PCA","8","0.173913043478261"
"219","TCGA","8","PCA","9","0.173913043478261"
"220","TCGA","8","PCA","10","0.173913043478261"
"221","TCGA","8","PCA","11","0.217391304347826"
"222","TCGA","8","PCA","12","0.217391304347826"
"223","TCGA","8","PCA","13","0.217391304347826"
"224","TCGA","8","PCA","14","0.195652173913043"
"225","TCGA","8","PCA","15","0.195652173913043"
"226","TCGA","8","PCA","16","0.195652173913043"
"227","TCGA","8","PCA","18","0.173913043478261"
"228","TCGA","8","PCA","19","0.173913043478261"
"229","TCGA","8","PCA","21","0.173913043478261"
"230","TCGA","8","PCA","23","0.152173913043478"
"231","TCGA","8","PCA","24","0.152173913043478"
"232","TCGA","8","PCA","26","0.173913043478261"
"233","TCGA","8","PCA","29","0.173913043478261"
"234","TCGA","8","PCA","31","0.195652173913043"
"235","TCGA","8","PCA","34","0.195652173913043"
"236","TCGA","8","PCA","36","0.195652173913043"
"237","TCGA","8","PCA","39","0.260869565217391"
"238","TCGA","8","PCA","43","0.239130434782609"
"239","TCGA","8","PCA","46","0.239130434782609"
"240","TCGA","8","PCA","50","0.239130434782609"
"241","TCGA","9","PCA","1","0.217391304347826"
"242","TCGA","9","PCA","2","0.217391304347826"
"243","TCGA","9","PCA","3","0.217391304347826"
"244","TCGA","9","PCA","4","0.217391304347826"
"245","TCGA","9","PCA","5","0.217391304347826"
"246","TCGA","9","PCA","6","0.217391304347826"
"247","TCGA","9","PCA","7","0.217391304347826"
"248","TCGA","9","PCA","8","0.217391304347826"
"249","TCGA","9","PCA","9","0.217391304347826"
"250","TCGA","9","PCA","10","0.217391304347826"
"251","TCGA","9","PCA","11","0.239130434782609"
"252","TCGA","9","PCA","12","0.260869565217391"
"253","TCGA","9","PCA","13","0.282608695652174"
"254","TCGA","9","PCA","14","0.260869565217391"
"255","TCGA","9","PCA","15","0.260869565217391"
"256","TCGA","9","PCA","16","0.260869565217391"
"257","TCGA","9","PCA","18","0.260869565217391"
"258","TCGA","9","PCA","19","0.260869565217391"
"259","TCGA","9","PCA","21","0.282608695652174"
"260","TCGA","9","PCA","23","0.260869565217391"
"261","TCGA","9","PCA","24","0.260869565217391"
"262","TCGA","9","PCA","26","0.282608695652174"
"263","TCGA","9","PCA","29","0.260869565217391"
"264","TCGA","9","PCA","31","0.260869565217391"
"265","TCGA","9","PCA","34","0.282608695652174"
"266","TCGA","9","PCA","36","0.282608695652174"
"267","TCGA","9","PCA","39","0.282608695652174"
"268","TCGA","9","PCA","43","0.260869565217391"
"269","TCGA","9","PCA","46","0.239130434782609"
"270","TCGA","9","PCA","50","0.239130434782609"
"271","TCGA","10","PCA","1","0.173913043478261"
"272","TCGA","10","PCA","2","0.152173913043478"
"273","TCGA","10","PCA","3","0.195652173913043"
"274","TCGA","10","PCA","4","0.195652173913043"
"275","TCGA","10","PCA","5","0.195652173913043"
"276","TCGA","10","PCA","6","0.195652173913043"
"277","TCGA","10","PCA","7","0.195652173913043"
"278","TCGA","10","PCA","8","0.195652173913043"
"279","TCGA","10","PCA","9","0.195652173913043"
"280","TCGA","10","PCA","10","0.195652173913043"
"281","TCGA","10","PCA","11","0.173913043478261"
"282","TCGA","10","PCA","12","0.260869565217391"
"283","TCGA","10","PCA","13","0.260869565217391"
"284","TCGA","10","PCA","14","0.260869565217391"
"285","TCGA","10","PCA","15","0.260869565217391"
"286","TCGA","10","PCA","16","0.260869565217391"
"287","TCGA","10","PCA","18","0.260869565217391"
"288","TCGA","10","PCA","19","0.260869565217391"
"289","TCGA","10","PCA","21","0.217391304347826"
"290","TCGA","10","PCA","23","0.217391304347826"
"291","TCGA","10","PCA","24","0.217391304347826"
"292","TCGA","10","PCA","26","0.195652173913043"
"293","TCGA","10","PCA","29","0.217391304347826"
"294","TCGA","10","PCA","31","0.195652173913043"
"295","TCGA","10","PCA","34","0.217391304347826"
"296","TCGA","10","PCA","36","0.217391304347826"
"297","TCGA","10","PCA","39","0.195652173913043"
"298","TCGA","10","PCA","43","0.195652173913043"
"299","TCGA","10","PCA","46","0.195652173913043"
"300","TCGA","10","PCA","50","0.195652173913043"
"301","TCGA","1","rrLDA","1","0.148936170212766"
"302","TCGA","1","rrLDA","2","0.127659574468085"
"303","TCGA","1","rrLDA","3","0.148936170212766"
"304","TCGA","1","rrLDA","4","0.148936170212766"
"305","TCGA","1","rrLDA","5","0.148936170212766"
"306","TCGA","1","rrLDA","6","0.170212765957447"
"307","TCGA","1","rrLDA","7","0.148936170212766"
"308","TCGA","1","rrLDA","8","0.148936170212766"
"309","TCGA","1","rrLDA","9","0.170212765957447"
"310","TCGA","1","rrLDA","10","0.170212765957447"
"311","TCGA","1","rrLDA","11","0.212765957446808"
"312","TCGA","1","rrLDA","12","0.170212765957447"
"313","TCGA","1","rrLDA","13","0.127659574468085"
"314","TCGA","1","rrLDA","14","0.127659574468085"
"315","TCGA","1","rrLDA","15","0.148936170212766"
"316","TCGA","1","rrLDA","16","0.148936170212766"
"317","TCGA","1","rrLDA","18","0.148936170212766"
"318","TCGA","1","rrLDA","19","0.148936170212766"
"319","TCGA","1","rrLDA","21","0.106382978723404"
"320","TCGA","1","rrLDA","23","0.148936170212766"
"321","TCGA","1","rrLDA","24","0.127659574468085"
"322","TCGA","1","rrLDA","26","0.106382978723404"
"323","TCGA","1","rrLDA","29","0.106382978723404"
"324","TCGA","1","rrLDA","31","0.106382978723404"
"325","TCGA","1","rrLDA","34","0.127659574468085"
"326","TCGA","1","rrLDA","36","0.106382978723404"
"327","TCGA","1","rrLDA","39","0.106382978723404"
"328","TCGA","1","rrLDA","43","0.106382978723404"
"329","TCGA","1","rrLDA","46","0.127659574468085"
"330","TCGA","1","rrLDA","50","0.191489361702128"
"331","TCGA","2","rrLDA","1","0.212765957446808"
"332","TCGA","2","rrLDA","2","0.212765957446808"
"333","TCGA","2","rrLDA","3","0.212765957446808"
"334","TCGA","2","rrLDA","4","0.212765957446808"
"335","TCGA","2","rrLDA","5","0.212765957446808"
"336","TCGA","2","rrLDA","6","0.212765957446808"
"337","TCGA","2","rrLDA","7","0.212765957446808"
"338","TCGA","2","rrLDA","8","0.212765957446808"
"339","TCGA","2","rrLDA","9","0.212765957446808"
"340","TCGA","2","rrLDA","10","0.212765957446808"
"341","TCGA","2","rrLDA","11","0.212765957446808"
"342","TCGA","2","rrLDA","12","0.212765957446808"
"343","TCGA","2","rrLDA","13","0.212765957446808"
"344","TCGA","2","rrLDA","14","0.212765957446808"
"345","TCGA","2","rrLDA","15","0.212765957446808"
"346","TCGA","2","rrLDA","16","0.212765957446808"
"347","TCGA","2","rrLDA","18","0.212765957446808"
"348","TCGA","2","rrLDA","19","0.212765957446808"
"349","TCGA","2","rrLDA","21","0.234042553191489"
"350","TCGA","2","rrLDA","23","0.234042553191489"
"351","TCGA","2","rrLDA","24","0.234042553191489"
"352","TCGA","2","rrLDA","26","0.212765957446808"
"353","TCGA","2","rrLDA","29","0.191489361702128"
"354","TCGA","2","rrLDA","31","0.191489361702128"
"355","TCGA","2","rrLDA","34","0.191489361702128"
"356","TCGA","2","rrLDA","36","0.170212765957447"
"357","TCGA","2","rrLDA","39","0.170212765957447"
"358","TCGA","2","rrLDA","43","0.127659574468085"
"359","TCGA","2","rrLDA","46","0.127659574468085"
"360","TCGA","2","rrLDA","50","0.148936170212766"
"361","TCGA","3","rrLDA","1","0.212765957446808"
"362","TCGA","3","rrLDA","2","0.191489361702128"
"363","TCGA","3","rrLDA","3","0.191489361702128"
"364","TCGA","3","rrLDA","4","0.191489361702128"
"365","TCGA","3","rrLDA","5","0.191489361702128"
"366","TCGA","3","rrLDA","6","0.170212765957447"
"367","TCGA","3","rrLDA","7","0.170212765957447"
"368","TCGA","3","rrLDA","8","0.170212765957447"
"369","TCGA","3","rrLDA","9","0.170212765957447"
"370","TCGA","3","rrLDA","10","0.170212765957447"
"371","TCGA","3","rrLDA","11","0.191489361702128"
"372","TCGA","3","rrLDA","12","0.191489361702128"
"373","TCGA","3","rrLDA","13","0.191489361702128"
"374","TCGA","3","rrLDA","14","0.191489361702128"
"375","TCGA","3","rrLDA","15","0.170212765957447"
"376","TCGA","3","rrLDA","16","0.170212765957447"
"377","TCGA","3","rrLDA","18","0.191489361702128"
"378","TCGA","3","rrLDA","19","0.191489361702128"
"379","TCGA","3","rrLDA","21","0.212765957446808"
"380","TCGA","3","rrLDA","23","0.191489361702128"
"381","TCGA","3","rrLDA","24","0.170212765957447"
"382","TCGA","3","rrLDA","26","0.170212765957447"
"383","TCGA","3","rrLDA","29","0.191489361702128"
"384","TCGA","3","rrLDA","31","0.170212765957447"
"385","TCGA","3","rrLDA","34","0.170212765957447"
"386","TCGA","3","rrLDA","36","0.170212765957447"
"387","TCGA","3","rrLDA","39","0.191489361702128"
"388","TCGA","3","rrLDA","43","0.191489361702128"
"389","TCGA","3","rrLDA","46","0.148936170212766"
"390","TCGA","3","rrLDA","50","0.127659574468085"
"391","TCGA","4","rrLDA","1","0.239130434782609"
"392","TCGA","4","rrLDA","2","0.239130434782609"
"393","TCGA","4","rrLDA","3","0.239130434782609"
"394","TCGA","4","rrLDA","4","0.239130434782609"
"395","TCGA","4","rrLDA","5","0.239130434782609"
"396","TCGA","4","rrLDA","6","0.239130434782609"
"397","TCGA","4","rrLDA","7","0.239130434782609"
"398","TCGA","4","rrLDA","8","0.239130434782609"
"399","TCGA","4","rrLDA","9","0.239130434782609"
"400","TCGA","4","rrLDA","10","0.239130434782609"
"401","TCGA","4","rrLDA","11","0.239130434782609"
"402","TCGA","4","rrLDA","12","0.239130434782609"
"403","TCGA","4","rrLDA","13","0.239130434782609"
"404","TCGA","4","rrLDA","14","0.260869565217391"
"405","TCGA","4","rrLDA","15","0.239130434782609"
"406","TCGA","4","rrLDA","16","0.239130434782609"
"407","TCGA","4","rrLDA","18","0.239130434782609"
"408","TCGA","4","rrLDA","19","0.239130434782609"
"409","TCGA","4","rrLDA","21","0.239130434782609"
"410","TCGA","4","rrLDA","23","0.217391304347826"
"411","TCGA","4","rrLDA","24","0.217391304347826"
"412","TCGA","4","rrLDA","26","0.239130434782609"
"413","TCGA","4","rrLDA","29","0.239130434782609"
"414","TCGA","4","rrLDA","31","0.260869565217391"
"415","TCGA","4","rrLDA","34","0.282608695652174"
"416","TCGA","4","rrLDA","36","0.260869565217391"
"417","TCGA","4","rrLDA","39","0.326086956521739"
"418","TCGA","4","rrLDA","43","0.304347826086957"
"419","TCGA","4","rrLDA","46","0.282608695652174"
"420","TCGA","4","rrLDA","50","0.260869565217391"
"421","TCGA","5","rrLDA","1","0.347826086956522"
"422","TCGA","5","rrLDA","2","0.326086956521739"
"423","TCGA","5","rrLDA","3","0.326086956521739"
"424","TCGA","5","rrLDA","4","0.326086956521739"
"425","TCGA","5","rrLDA","5","0.326086956521739"
"426","TCGA","5","rrLDA","6","0.326086956521739"
"427","TCGA","5","rrLDA","7","0.326086956521739"
"428","TCGA","5","rrLDA","8","0.326086956521739"
"429","TCGA","5","rrLDA","9","0.326086956521739"
"430","TCGA","5","rrLDA","10","0.326086956521739"
"431","TCGA","5","rrLDA","11","0.326086956521739"
"432","TCGA","5","rrLDA","12","0.326086956521739"
"433","TCGA","5","rrLDA","13","0.326086956521739"
"434","TCGA","5","rrLDA","14","0.326086956521739"
"435","TCGA","5","rrLDA","15","0.326086956521739"
"436","TCGA","5","rrLDA","16","0.326086956521739"
"437","TCGA","5","rrLDA","18","0.326086956521739"
"438","TCGA","5","rrLDA","19","0.326086956521739"
"439","TCGA","5","rrLDA","21","0.347826086956522"
"440","TCGA","5","rrLDA","23","0.369565217391304"
"441","TCGA","5","rrLDA","24","0.369565217391304"
"442","TCGA","5","rrLDA","26","0.369565217391304"
"443","TCGA","5","rrLDA","29","0.347826086956522"
"444","TCGA","5","rrLDA","31","0.347826086956522"
"445","TCGA","5","rrLDA","34","0.347826086956522"
"446","TCGA","5","rrLDA","36","0.347826086956522"
"447","TCGA","5","rrLDA","39","0.369565217391304"
"448","TCGA","5","rrLDA","43","0.369565217391304"
"449","TCGA","5","rrLDA","46","0.369565217391304"
"450","TCGA","5","rrLDA","50","0.369565217391304"
"451","TCGA","6","rrLDA","1","0.239130434782609"
"452","TCGA","6","rrLDA","2","0.239130434782609"
"453","TCGA","6","rrLDA","3","0.217391304347826"
"454","TCGA","6","rrLDA","4","0.217391304347826"
"455","TCGA","6","rrLDA","5","0.195652173913043"
"456","TCGA","6","rrLDA","6","0.195652173913043"
"457","TCGA","6","rrLDA","7","0.217391304347826"
"458","TCGA","6","rrLDA","8","0.217391304347826"
"459","TCGA","6","rrLDA","9","0.239130434782609"
"460","TCGA","6","rrLDA","10","0.239130434782609"
"461","TCGA","6","rrLDA","11","0.195652173913043"
"462","TCGA","6","rrLDA","12","0.195652173913043"
"463","TCGA","6","rrLDA","13","0.195652173913043"
"464","TCGA","6","rrLDA","14","0.195652173913043"
"465","TCGA","6","rrLDA","15","0.195652173913043"
"466","TCGA","6","rrLDA","16","0.195652173913043"
"467","TCGA","6","rrLDA","18","0.195652173913043"
"468","TCGA","6","rrLDA","19","0.195652173913043"
"469","TCGA","6","rrLDA","21","0.217391304347826"
"470","TCGA","6","rrLDA","23","0.217391304347826"
"471","TCGA","6","rrLDA","24","0.217391304347826"
"472","TCGA","6","rrLDA","26","0.217391304347826"
"473","TCGA","6","rrLDA","29","0.217391304347826"
"474","TCGA","6","rrLDA","31","0.195652173913043"
"475","TCGA","6","rrLDA","34","0.195652173913043"
"476","TCGA","6","rrLDA","36","0.195652173913043"
"477","TCGA","6","rrLDA","39","0.173913043478261"
"478","TCGA","6","rrLDA","43","0.152173913043478"
"479","TCGA","6","rrLDA","46","0.195652173913043"
"480","TCGA","6","rrLDA","50","0.217391304347826"
"481","TCGA","7","rrLDA","1","0.260869565217391"
"482","TCGA","7","rrLDA","2","0.260869565217391"
"483","TCGA","7","rrLDA","3","0.260869565217391"
"484","TCGA","7","rrLDA","4","0.260869565217391"
"485","TCGA","7","rrLDA","5","0.260869565217391"
"486","TCGA","7","rrLDA","6","0.260869565217391"
"487","TCGA","7","rrLDA","7","0.260869565217391"
"488","TCGA","7","rrLDA","8","0.260869565217391"
"489","TCGA","7","rrLDA","9","0.260869565217391"
"490","TCGA","7","rrLDA","10","0.260869565217391"
"491","TCGA","7","rrLDA","11","0.282608695652174"
"492","TCGA","7","rrLDA","12","0.260869565217391"
"493","TCGA","7","rrLDA","13","0.260869565217391"
"494","TCGA","7","rrLDA","14","0.304347826086957"
"495","TCGA","7","rrLDA","15","0.282608695652174"
"496","TCGA","7","rrLDA","16","0.282608695652174"
"497","TCGA","7","rrLDA","18","0.282608695652174"
"498","TCGA","7","rrLDA","19","0.282608695652174"
"499","TCGA","7","rrLDA","21","0.282608695652174"
"500","TCGA","7","rrLDA","23","0.282608695652174"
"501","TCGA","7","rrLDA","24","0.282608695652174"
"502","TCGA","7","rrLDA","26","0.304347826086957"
"503","TCGA","7","rrLDA","29","0.282608695652174"
"504","TCGA","7","rrLDA","31","0.260869565217391"
"505","TCGA","7","rrLDA","34","0.260869565217391"
"506","TCGA","7","rrLDA","36","0.282608695652174"
"507","TCGA","7","rrLDA","39","0.282608695652174"
"508","TCGA","7","rrLDA","43","0.304347826086957"
"509","TCGA","7","rrLDA","46","0.304347826086957"
"510","TCGA","7","rrLDA","50","0.282608695652174"
"511","TCGA","8","rrLDA","1","0.173913043478261"
"512","TCGA","8","rrLDA","2","0.152173913043478"
"513","TCGA","8","rrLDA","3","0.173913043478261"
"514","TCGA","8","rrLDA","4","0.173913043478261"
"515","TCGA","8","rrLDA","5","0.173913043478261"
"516","TCGA","8","rrLDA","6","0.152173913043478"
"517","TCGA","8","rrLDA","7","0.173913043478261"
"518","TCGA","8","rrLDA","8","0.173913043478261"
"519","TCGA","8","rrLDA","9","0.173913043478261"
"520","TCGA","8","rrLDA","10","0.173913043478261"
"521","TCGA","8","rrLDA","11","0.195652173913043"
"522","TCGA","8","rrLDA","12","0.217391304347826"
"523","TCGA","8","rrLDA","13","0.239130434782609"
"524","TCGA","8","rrLDA","14","0.195652173913043"
"525","TCGA","8","rrLDA","15","0.195652173913043"
"526","TCGA","8","rrLDA","16","0.195652173913043"
"527","TCGA","8","rrLDA","18","0.173913043478261"
"528","TCGA","8","rrLDA","19","0.173913043478261"
"529","TCGA","8","rrLDA","21","0.173913043478261"
"530","TCGA","8","rrLDA","23","0.152173913043478"
"531","TCGA","8","rrLDA","24","0.152173913043478"
"532","TCGA","8","rrLDA","26","0.173913043478261"
"533","TCGA","8","rrLDA","29","0.173913043478261"
"534","TCGA","8","rrLDA","31","0.173913043478261"
"535","TCGA","8","rrLDA","34","0.195652173913043"
"536","TCGA","8","rrLDA","36","0.195652173913043"
"537","TCGA","8","rrLDA","39","0.239130434782609"
"538","TCGA","8","rrLDA","43","0.239130434782609"
"539","TCGA","8","rrLDA","46","0.239130434782609"
